playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgRatio,ftRatio,threeRatio,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ
ferdima01w,10,0,LAS,WNBA,28,6,339,151,17,24,41,24,15,2,22,44,0.43,0.84,0.18,1,2,0,14,5,1,1,2,0,1,0,0,2,4,1,2,2,2,1,0
fernama01w,8,0,LAS,WNBA,34,20,891,297,12,60,72,101,36,14,90,31,0.38,0.8,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferrama01w,1,0,NYL,WNBA,23,4,154,50,4,13,17,4,0,2,11,34,0.43,0.5,0.3,0,3,0,12,6,0,3,3,1,1,0,0,4,3,2,0,0,2,2,0
figgsuk01w,1,0,LAS,WNBA,32,32,803,215,14,41,55,127,21,3,43,53,0.43,0.83,0.35,0,4,4,106,24,6,10,16,19,2,0,11,10,23,7,6,6,11,4,0
figgsuk01w,2,0,LAS,WNBA,32,29,930,257,14,86,100,126,43,4,55,42,0.42,0.81,0.46,0,7,7,239,58,3,12,15,41,4,4,6,14,53,18,16,12,36,10,0
figgsuk01w,3,0,POR,WNBA,31,31,866,264,13,67,80,104,25,2,44,50,0.36,0.91,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
figgsuk01w,4,0,HOU,WNBA,34,30,952,149,11,70,81,82,26,1,59,33,0.42,0.86,0.38,0,3,3,81,17,1,5,6,7,1,0,3,4,15,6,0,0,7,5,0
firsool01w,1,0,NYL,WNBA,9,0,19,12,0,4,4,1,0,1,2,8,0.4,0.8,0.0,0,3,0,6,6,1,0,1,0,0,0,0,1,4,3,0,0,0,0,0
floremi01w,1,0,MIA,WNBA,32,0,474,112,6,17,23,49,23,3,48,36,0.3,0.62,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flukety01w,7,0,CHA,WNBA,31,1,324,76,26,40,66,9,2,14,21,48,0.34,0.73,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flukety01w,8,2,LAS,WNBA,12,0,114,39,9,10,19,3,3,7,9,13,0.39,0.57,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flukety01w,8,1,SEA,WNBA,9,0,31,1,2,5,7,0,0,1,3,4,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flukety01w,9,0,CHI,WNBA,26,2,231,70,11,23,34,10,6,8,18,40,0.38,0.76,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
folklkr01w,1,0,MIN,WNBA,32,20,845,242,38,116,154,67,23,22,50,80,0.45,0.7,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
folklkr01w,2,0,POR,WNBA,32,31,862,180,49,196,245,45,20,34,39,56,0.43,0.82,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
folklkr01w,3,0,POR,WNBA,32,4,602,155,41,107,148,32,18,17,32,56,0.49,0.89,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fordch01w,4,0,DET,WNBA,32,32,956,344,99,235,334,27,32,31,79,109,0.47,0.68,0.0,1,8,8,232,67,25,55,80,4,11,6,10,30,74,24,23,19,0,0,0
fordch01w,5,0,DET,WNBA,31,31,912,329,104,193,297,34,41,25,54,118,0.41,0.59,0.0,3,3,3,111,48,5,27,32,1,4,7,8,3,38,17,22,14,0,0,0
fordch01w,6,0,DET,WNBA,33,33,932,313,113,209,322,26,33,46,69,143,0.43,0.49,0.0,6,2,2,49,19,7,7,14,2,1,2,3,11,18,8,5,3,0,0,1
fordch01w,7,0,DET,WNBA,32,32,920,443,130,233,363,45,38,25,58,114,0.5,0.65,0.0,0,10,10,287,134,33,70,103,12,13,7,19,40,88,46,56,42,0,0,0
fordch01w,8,0,DET,WNBA,15,15,460,195,48,120,168,22,28,11,42,54,0.5,0.64,0.0,0,10,8,228,69,33,59,92,4,5,3,14,32,65,27,33,15,1,0,0
fordch01w,9,0,DET,WNBA,24,24,637,243,74,134,208,22,24,9,23,70,0.48,0.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fordch01w,10,0,DET,WNBA,29,29,755,249,71,144,215,25,28,13,49,105,0.43,0.55,0.0,1,5,5,148,39,17,33,50,6,7,1,18,23,29,13,16,13,0,0,0
fordki01w,1,0,MIA,WNBA,28,0,424,104,32,30,62,21,32,1,27,65,0.31,0.59,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fordki01w,2,0,MIA,WNBA,30,1,395,71,19,46,65,21,17,5,18,43,0.32,0.56,0.09,0,3,0,20,2,1,0,1,2,0,0,1,3,5,1,0,0,0,0,0
fordst01w,2,0,NYL,WNBA,1,0,3,2,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fordst01w,3,0,SAC,WNBA,5,0,12,2,2,0,2,1,0,0,1,1,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fowlesy01w,9,0,CHI,WNBA,17,14,430,178,28,99,127,5,19,36,37,32,0.51,0.59,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fowlesy01w,10,0,CHI,WNBA,24,20,692,270,52,136,188,19,21,35,76,72,0.6,0.65,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francde01w,1,0,NYL,WNBA,1,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,4,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0
frankaq01w,9,0,SAC,WNBA,34,0,351,53,5,40,45,59,16,1,26,44,0.27,0.64,0.25,0,3,0,19,2,0,1,1,1,1,0,2,2,6,1,0,0,4,0,0
frankaq01w,10,0,SEA,WNBA,2,0,20,0,0,2,2,1,1,0,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frazeme01w,10,0,SAS,WNBA,29,0,326,145,27,57,84,15,8,5,21,43,0.41,0.69,0.38,0,1,0,7,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0
fresest01w,1,0,UTA,WNBA,21,0,222,62,4,14,18,17,4,0,14,14,0.33,0.92,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frettla01w,1,0,LAS,WNBA,25,0,187,40,8,16,24,6,7,6,13,10,0.27,0.75,0.0,0,3,0,7,7,0,0,0,0,0,0,0,0,3,2,4,3,0,0,0
frettla01w,2,0,SAC,WNBA,30,10,403,128,23,32,55,18,10,6,32,30,0.39,0.86,0.0,0,5,0,18,4,2,0,2,1,0,0,1,2,8,1,2,2,0,0,0
frettla01w,3,0,SAC,WNBA,32,15,648,187,30,65,95,23,5,19,27,70,0.45,0.82,0.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frettla01w,4,0,SAC,WNBA,24,4,150,36,9,14,23,12,2,3,10,16,0.36,0.5,0.5,0,1,0,9,2,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0
frettla01w,5,1,CHA,WNBA,10,0,71,15,3,7,10,4,1,2,10,4,0.46,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frettla01w,5,2,NYL,WNBA,16,2,276,102,14,26,40,14,9,5,14,25,0.48,0.65,0.0,0,5,0,116,44,5,12,17,6,4,3,7,12,48,20,4,4,1,0,0
frettla01w,6,0,NYL,WNBA,33,1,361,98,15,23,38,18,12,4,18,52,0.48,0.74,0.0,0,2,1,47,15,2,2,4,1,0,0,2,7,12,5,6,5,0,0,0
friertr01w,5,0,SEA,WNBA,5,0,22,7,3,2,5,0,0,0,1,7,0.22,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frohlli01w,3,0,NYL,WNBA,16,0,67,6,3,10,13,1,2,0,4,11,0.1,1.0,0.0,0,3,0,20,1,0,5,5,2,1,0,3,2,3,0,2,1,0,0,0
frohlli01w,4,0,NYL,WNBA,26,0,214,83,11,25,36,15,6,8,14,26,0.43,0.64,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frohlli01w,7,0,IND,WNBA,20,0,169,66,14,21,35,9,5,0,13,27,0.38,0.75,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frohlli01w,8,0,SAC,WNBA,10,0,51,14,2,7,9,2,1,1,12,10,0.31,1.0,0.67,0,1,0,8,3,0,1,1,0,1,0,1,3,3,1,2,1,0,0,0
futreca01w,5,0,CON,WNBA,20,0,144,42,7,12,19,10,5,1,7,20,0.29,0.81,0.41,0,2,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
gaithka01w,1,2,IND,WNBA,6,0,24,6,1,2,3,1,0,1,1,2,0.38,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaithka01w,1,1,UTA,WNBA,9,0,54,14,7,10,17,4,4,0,4,8,0.29,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaithka01w,3,1,LAS,WNBA,1,0,5,0,0,1,1,1,0,0,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaithka01w,3,2,WAS,WNBA,1,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcibe01w,3,0,DET,WNBA,8,0,64,8,0,4,4,9,3,0,11,8,0.18,0.5,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gardike01w,9,0,CON,WNBA,34,15,540,137,38,73,111,41,29,7,45,56,0.35,0.54,0.38,0,3,3,57,11,4,3,7,3,5,1,1,6,10,4,4,2,3,1,0
gardike01w,10,0,CON,WNBA,33,23,596,180,54,89,143,39,25,24,38,57,0.36,0.61,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gardnan01w,3,0,UTA,WNBA,30,2,198,57,29,32,61,5,3,3,13,35,0.37,0.55,0.0,0,3,0,14,5,1,3,4,0,0,1,1,5,3,2,2,1,0,0,0
gardnan01w,9,0,WAS,WNBA,22,0,178,57,23,27,50,6,3,0,11,26,0.38,0.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garnean01w,1,0,SEA,WNBA,32,19,560,101,43,55,98,25,27,10,43,44,0.33,0.63,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaydeco01w,1,0,ORL,WNBA,3,0,7,2,0,0,0,1,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gearlka01w,8,0,SEA,WNBA,33,0,437,132,16,37,53,24,12,6,20,22,0.39,0.88,0.34,0,2,0,23,3,1,2,3,3,1,0,1,2,2,1,0,0,1,1,0
gearlka01w,9,0,SEA,WNBA,34,3,468,171,5,39,44,21,11,3,15,28,0.37,0.74,0.39,0,3,0,21,6,1,0,1,2,3,0,0,3,6,2,2,1,4,1,0
gearlka01w,10,0,SEA,WNBA,20,0,243,82,4,22,26,11,6,3,12,14,0.39,0.75,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gibsoke01w,1,0,HOU,WNBA,17,0,76,24,4,8,12,2,1,0,4,11,0.37,0.88,0.43,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gibsoke01w,2,0,HOU,WNBA,28,6,288,44,6,23,29,13,8,6,15,20,0.23,0.68,0.14,0,2,2,23,7,0,3,3,0,1,0,2,1,7,3,0,0,3,1,0
gibsoke01w,3,0,HOU,WNBA,29,2,276,60,3,17,20,14,8,7,21,21,0.38,0.67,0.39,0,2,0,22,10,3,1,4,0,0,0,1,3,8,4,0,0,3,2,0
gibsoke01w,4,0,HOU,WNBA,26,0,209,38,4,12,16,8,1,5,9,14,0.33,0.0,0.42,0,2,0,18,4,0,1,1,0,0,0,0,1,5,2,0,0,2,0,0
gilloje01w,1,0,PHO,WNBA,30,30,826,376,31,85,116,45,21,29,59,91,0.44,0.75,0.28,1,2,2,64,26,1,3,4,2,1,5,4,10,20,10,10,5,5,1,0
gilloje01w,2,0,PHO,WNBA,32,32,858,395,36,91,127,35,31,19,71,91,0.42,0.74,0.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gilloje01w,3,0,PHO,WNBA,31,31,874,473,36,80,116,37,29,21,61,90,0.42,0.8,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gilloje01w,4,0,LAS,WNBA,33,10,397,103,18,37,55,21,16,3,9,65,0.41,0.76,0.27,1,6,0,22,0,0,1,1,0,1,1,0,5,5,0,0,0,0,0,0
gilmous01w,1,0,IND,WNBA,4,0,21,2,3,2,5,2,0,0,4,6,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gisseka01w,9,0,LAS,WNBA,2,0,14,0,2,0,2,0,0,0,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
givench01w,9,0,DET,WNBA,3,0,10,2,0,0,0,2,0,0,2,2,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gomisem01w,7,0,NYL,WNBA,2,0,15,3,0,0,0,0,1,0,1,3,0.0,0.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodsad01w,1,0,UTA,WNBA,29,28,929,498,69,95,164,69,41,7,81,67,0.48,0.69,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodsad01w,2,0,UTA,WNBA,28,25,854,343,66,86,152,58,27,0,75,64,0.43,0.7,0.16,0,2,2,71,31,6,10,16,3,3,2,4,7,29,13,9,5,4,0,0
goodsad01w,3,0,UTA,WNBA,32,32,1101,503,91,90,181,67,45,6,102,92,0.45,0.75,0.29,0,5,5,190,72,9,18,27,8,7,0,21,11,74,29,17,12,7,2,0
goodsad01w,4,0,SAS,WNBA,33,32,969,371,74,111,185,71,24,6,85,96,0.39,0.79,0.22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodsad01w,5,0,SAS,WNBA,34,34,1068,372,89,146,235,60,28,2,67,77,0.45,0.82,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodsad01w,6,2,CHA,WNBA,10,0,215,70,17,18,35,6,3,1,18,22,0.42,0.6,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodsad01w,6,1,HOU,WNBA,23,0,271,72,16,20,36,15,8,0,16,18,0.4,0.62,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goringi01w,8,0,WAS,WNBA,21,0,156,54,16,25,41,3,5,12,4,28,0.42,0.76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gortmsh01w,3,0,MIN,WNBA,29,2,369,91,16,45,61,21,13,6,25,42,0.36,0.78,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gortmsh01w,4,0,MIN,WNBA,25,0,200,50,9,23,32,14,11,1,20,25,0.43,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gortmsh01w,5,0,WAS,WNBA,4,0,24,0,0,4,4,2,0,1,2,0,0.0,0.0,0.0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gortmsh01w,7,0,SEA,WNBA,20,0,265,56,9,39,48,17,11,2,25,32,0.36,0.78,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
granter01w,8,0,HOU,WNBA,17,2,211,25,7,12,19,37,7,0,11,20,0.39,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grecomi01w,5,0,SEA,WNBA,13,0,73,29,3,7,10,8,3,0,8,6,0.56,0.69,0.0,0,4,0,6,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
greenci01w,7,0,SEA,WNBA,5,0,24,2,2,6,8,0,0,0,0,9,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grginve01w,1,0,LAS,WNBA,18,0,183,49,9,14,23,12,3,1,14,17,0.27,0.61,0.06,0,3,0,7,2,0,3,3,1,1,0,2,0,2,1,2,0,1,0,0
grginve01w,2,0,LAS,WNBA,24,7,223,71,13,22,35,12,4,1,15,21,0.43,0.64,0.32,0,4,0,7,4,0,1,1,0,0,0,0,0,3,1,2,2,1,0,0
grginve01w,3,0,LAS,WNBA,12,0,79,31,3,5,8,1,1,0,8,11,0.39,0.67,0.42,0,1,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
griffyo01w,1,0,SAC,WNBA,32,32,1026,523,148,183,331,47,83,61,82,110,0.53,0.71,0.0,1,2,2,78,29,6,18,24,2,1,1,4,4,23,12,8,5,0,0,0
griffyo01w,2,0,SAC,WNBA,32,31,1077,518,162,195,357,54,63,37,75,114,0.52,0.72,0.0,1,5,5,181,106,18,26,44,7,8,6,11,18,67,32,55,42,0,0,0
griffyo01w,3,0,SAC,WNBA,17,17,577,288,66,82,148,19,16,13,45,70,0.52,0.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
griffyo01w,4,0,SAC,WNBA,34,34,1015,469,92,156,248,46,57,39,75,125,0.48,0.77,0.0,3,6,6,200,103,19,34,53,7,7,6,12,16,67,36,34,31,0,0,0
griffyo01w,5,0,SAC,WNBA,34,34,1031,494,122,124,246,42,75,41,59,99,0.52,0.75,0.0,2,6,6,204,82,20,29,49,8,12,6,12,15,63,31,24,20,0,0,0
griffyo01w,6,0,SAC,WNBA,34,33,962,469,87,136,223,52,42,31,68,98,0.48,0.71,0.0,0,8,8,246,138,27,39,66,11,10,4,10,20,108,53,45,32,0,0,0
griffyo01w,7,0,SAC,WNBA,34,34,854,407,87,132,219,56,44,16,66,74,0.46,0.75,0.0,0,9,9,237,133,28,36,64,16,10,5,10,23,97,47,51,39,0,0,0
griffyo01w,8,0,SAC,WNBA,32,32,738,289,63,84,147,47,33,12,65,97,0.5,0.66,0.0,1,3,3,71,26,8,10,18,1,2,1,7,6,22,9,9,8,0,0,0
griffyo01w,9,0,SEA,WNBA,30,30,658,217,77,112,189,45,43,17,51,110,0.46,0.65,0.0,1,3,3,87,13,6,13,19,5,9,4,5,16,14,3,8,7,0,0,0
griffyo01w,10,0,IND,WNBA,3,0,41,19,4,3,7,0,0,2,3,6,0.5,0.78,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
groomla01w,1,0,SAC,WNBA,30,3,401,124,27,17,44,13,10,3,21,27,0.44,0.75,0.0,0,2,0,23,3,2,0,2,0,0,0,1,3,2,1,1,1,0,0,0
groomla01w,2,0,SAC,WNBA,31,0,543,141,32,46,78,38,15,10,25,43,0.43,0.74,0.0,0,5,0,31,9,1,3,4,1,0,0,3,3,7,2,6,5,0,0,0
groomla01w,3,0,SAC,WNBA,32,26,850,227,38,61,99,39,21,8,46,69,0.43,0.86,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
groomla01w,4,0,SAC,WNBA,34,9,470,111,15,31,46,29,17,5,21,27,0.4,0.81,0.0,0,6,0,65,15,2,3,5,3,1,0,1,3,12,7,2,1,0,0,0
groomla01w,5,0,SAC,WNBA,28,0,235,49,10,8,18,11,7,2,2,14,0.29,0.92,0.0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
grubigo01w,1,0,IND,WNBA,29,20,720,239,20,56,76,63,31,0,60,47,0.38,0.78,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grubigo01w,2,0,IND,WNBA,27,9,481,170,18,31,49,33,7,0,34,30,0.37,0.74,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grubigo01w,3,0,PHO,WNBA,32,31,859,317,16,48,64,104,36,3,58,59,0.38,0.76,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grubigo01w,5,0,HOU,WNBA,5,0,24,2,0,1,1,0,0,0,3,2,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grubigo01w,6,0,LAS,WNBA,9,0,41,1,1,5,6,5,1,0,2,4,0.0,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grudasa01w,9,0,CON,WNBA,31,1,476,193,44,66,110,28,19,26,41,56,0.46,0.54,0.0,0,3,0,27,8,0,4,4,1,1,0,4,2,7,4,0,0,0,0,0
grudasa01w,10,0,CON,WNBA,26,25,810,350,66,99,165,35,23,41,68,86,0.47,0.56,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hairska01w,8,0,CON,WNBA,17,0,148,32,14,16,30,6,7,0,9,25,0.24,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hallam01w,3,0,POR,WNBA,20,0,104,30,8,18,26,1,7,1,12,12,0.46,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hallvi01w,1,0,CLE,WNBA,32,10,577,150,24,68,92,24,17,8,25,60,0.37,0.65,0.24,0,6,1,69,21,5,10,15,4,0,1,2,4,24,10,1,0,5,1,0
hallvi01w,2,1,CLE,WNBA,14,6,225,65,10,23,33,9,1,5,11,22,0.41,0.5,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hallvi01w,2,2,IND,WNBA,13,0,123,36,5,11,16,4,4,0,7,11,0.41,0.57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hallvi01w,3,0,LAS,WNBA,3,0,19,7,1,1,2,1,1,0,1,2,0.5,0.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hammobe01w,1,0,NYL,WNBA,32,16,835,351,19,45,64,58,29,1,62,55,0.47,0.88,0.37,0,7,7,206,66,5,5,10,15,9,0,17,10,49,21,19,17,23,7,0
hammobe01w,2,0,NYL,WNBA,32,0,619,262,10,42,52,51,27,1,48,46,0.46,0.78,0.38,0,6,0,48,15,0,3,3,2,1,0,3,3,17,6,0,0,10,3,0
hammobe01w,3,0,NYL,WNBA,32,1,659,256,18,50,68,54,25,0,55,49,0.44,0.68,0.39,0,8,0,183,79,2,15,17,16,5,0,11,12,54,29,8,7,33,14,0
hammobe01w,4,0,NYL,WNBA,11,2,257,162,1,20,21,18,10,1,27,13,0.57,0.95,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hammobe01w,5,0,NYL,WNBA,34,34,1130,460,17,101,118,150,58,2,118,73,0.43,0.84,0.34,0,5,5,178,53,3,10,13,17,6,0,19,12,51,20,5,2,33,11,0
hammobe01w,6,0,NYL,WNBA,34,34,1180,473,20,94,114,146,60,2,107,77,0.43,0.9,0.37,0,2,2,76,23,0,7,7,4,0,0,10,8,20,9,3,3,7,2,1
hammobe01w,7,0,NYL,WNBA,22,20,674,323,6,60,66,81,29,3,65,46,0.42,0.96,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hammobe01w,8,0,SAS,WNBA,28,27,934,527,8,69,77,140,23,5,114,51,0.45,0.93,0.4,0,5,5,175,104,5,9,14,25,6,1,16,13,92,38,10,8,45,20,1
hammobe01w,9,0,SAS,WNBA,33,33,1101,582,13,78,91,161,43,7,104,60,0.39,0.94,0.35,0,9,9,331,163,2,19,21,41,9,5,31,14,107,45,57,51,48,22,0
hammobe01w,10,0,SAS,WNBA,31,31,1049,604,25,78,103,156,49,12,111,54,0.45,0.9,0.37,0,3,3,101,55,0,8,8,6,5,0,7,4,41,19,10,9,21,8,0
hamzoro01w,1,0,ORL,WNBA,15,0,43,7,1,2,3,5,5,0,4,4,0.18,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hardili01w,8,0,MIN,WNBA,20,20,602,233,15,72,87,78,20,6,47,44,0.35,0.68,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hardili01w,9,0,MIN,WNBA,24,11,591,154,9,47,56,76,27,4,55,56,0.37,0.69,0.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hardili01w,10,0,WAS,WNBA,34,34,1194,435,24,111,135,154,43,13,101,68,0.43,0.75,0.32,1,2,2,81,21,1,4,5,8,3,0,10,6,26,10,1,1,3,0,0
harpela01w,9,0,SAC,WNBA,34,1,560,188,68,69,137,12,15,20,48,80,0.47,0.58,0.0,0,3,0,42,9,5,4,9,2,2,1,10,11,8,3,6,3,0,0,0
harpela01w,10,0,SAC,WNBA,33,11,460,150,54,59,113,20,13,22,42,65,0.39,0.73,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrido01w,1,0,IND,WNBA,8,0,67,8,4,5,9,5,2,1,11,16,0.17,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrili01w,1,0,PHO,WNBA,31,20,750,200,38,83,121,36,30,4,22,62,0.53,0.81,0.67,0,2,2,68,26,4,7,11,10,3,0,3,5,17,12,2,2,2,0,0
harrili01w,2,0,PHO,WNBA,32,32,915,246,39,100,139,52,39,1,49,58,0.43,0.86,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrili01w,3,0,PHO,WNBA,32,28,899,262,43,83,126,40,31,3,45,62,0.5,0.87,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrili01w,4,0,PHO,WNBA,33,33,838,183,42,76,118,36,29,6,34,58,0.41,0.69,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrili01w,6,0,PHO,WNBA,27,2,297,41,13,26,39,10,5,1,12,33,0.44,0.79,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrokr01w,2,0,MIN,WNBA,4,1,72,21,1,3,4,11,3,0,3,4,0.47,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrokr01w,3,0,MIN,WNBA,27,6,481,96,9,37,46,54,12,0,28,24,0.39,0.4,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrokr01w,4,0,MIN,WNBA,31,0,499,88,9,30,39,72,18,3,39,15,0.37,0.62,0.37,0,3,0,65,11,1,6,7,5,1,0,3,6,11,4,2,1,7,2,0
